K,Div,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,CL,Div,-0.1,-0.2,-0.3,-0.4,-0.5,-0.6,-0.7,-0.8,-0.9,-1,,Mg,Div,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2
,2.7,-21.24,-34.47,-44.48,-54.93,-68.65,-89.81,-119.06,-160.13,-209.31,-267.77,,,2.7,8.92,26.87,55.93,98.04,147.88,202.17,257.15,310.77,360.26,406.46,,,2.7,-98.83,-230.02,-330.27,-389.55,-471.15,-557.17,-564.18,-537.71,-496.99,-450.70
,2.8,-25.39,-44.79,-63.94,-87.28,-118.13,-161.63,-215.36,-283.55,-355.39,-431.52,,,2.8,12.66,35.62,69.46,115.14,165.84,219.44,272.25,323.09,369.80,413.44,,,2.8,-83.83,-182.81,-247.68,-282.30,-342.79,-400.31,-381.23,-340.48,-301.02,-271.51
,2.9,-28.95,-56.11,-85.86,-123.45,-171.55,-232.02,-299.75,-378.64,-455.00,-530.95,,,2.9,17.04,44.32,82.01,129.08,179.14,230.65,280.58,328.07,371.56,411.99,,,2.9,-67.78,-135.50,-168.57,-188.07,-234.24,-271.87,-252.05,-229.07,-216.36,-212.84
,3,-31.45,-64.80,-103.47,-150.80,-209.10,-274.55,-345.29,-420.93,-491.56,-558.56,,,3,21.11,52.02,91.51,138.16,185.20,231.26,273.85,311.91,343.87,370.51,,,3,-52.66,-92.11,-103.43,-121.22,-162.83,-193.30,-189.82,-188.47,-191.36,-196.10
,3.1,-31.49,-68.22,-111.45,-161.93,-221.51,-284.57,-349.54,-414.57,-474.04,-528.65,,,3.1,24.27,57.08,95.62,136.34,172.39,202.94,224.76,237.68,241.78,238.00,,,3.1,-38.82,-56.45,-57.44,-80.84,-121.41,-151.86,-164.18,-174.22,-181.72,-187.90
,3.2,-30.03,-66.32,-109.93,-158.89,-212.94,-267.69,-322.79,-373.30,-419.11,-459.78,,,3.2,26.14,57.52,89.52,116.92,132.43,138.64,134.02,118.57,97.33,71.52,,,3.2,-27.31,-31.31,-29.88,-57.52,-97.29,-129.61,-152.48,-168.18,-177.38,-183.95
,3.3,-27.27,-61.21,-101.32,-144.89,-190.65,-233.65,-276.32,-311.04,-342.72,-368.15,,,3.3,26.14,52.98,73.84,84.70,80.18,67.44,44.78,16.51,-12.50,-40.25,,,3.3,-19.76,-16.48,-16.19,-44.72,-82.49,-115.81,-146.05,-165.87,-176.31,-183.29
,3.4,-22.87,-53.60,-87.77,-124.10,-159.86,-191.05,-220.06,-240.06,-258.30,-270.32,,,3.4,24.95,45.34,56.44,54.83,39.42,18.52,-7.02,-32.49,-55.02,-73.89,,,3.4,-15.28,-9.92,-11.68,-39.26,-73.50,-106.60,-142.03,-165.33,-177.19,-184.81
,3.5,-19.39,-45.55,-73.84,-101.39,-126.86,-147.11,-163.78,-171.72,-178.82,-181.47,,,3.5,21.92,37.16,42.00,35.17,18.97,1.24,-17.49,-33.05,-43.77,-49.00,,,3.5,-13.94,-10.35,-14.76,-39.95,-69.29,-100.33,-139.46,-165.95,-179.48,-188.35
,3.6,-16.31,-37.46,-59.07,-78.90,-95.15,-105.83,-112.99,-112.28,-113.05,-111.25,,,3.6,19.60,31.70,33.89,27.68,17.66,8.76,0.85,-1.80,-0.84,4.03,,,3.6,-14.88,-15.30,-23.98,-46.23,-70.40,-97.66,-138.43,-167.79,-183.89,-195.49
